long,lat,hectare,date,age,primary_fur_color
-73.9538938706987,40.7981150065974,42E,10122018,Adult,Gray
-73.9704449096084,40.7689970778303,06I,10132018,Adult,Gray
-73.9767317539505,40.7717600450632,06B,10172018,Adult,Gray
-73.9729265300533,40.7741768291642,10D,10082018,Adult,Cinnamon
-73.9713519158027,40.7798470142991,17B,10102018,Adult,Gray
-73.9699517492486,40.7753169595373,13F,10082018,Adult,Gray
-73.9771575249322,40.7673873716547,02E,10102018,Adult,Gray
-73.9726090882487,40.7710199108849,07F,10082018,Adult,Gray
-73.9597994674082,40.797298837759,38A,10132018,Adult,Gray
-73.9765805609072,40.7692807820935,04D,10082018,Adult,Cinnamon
-73.9673548527075,40.7765669058396,15G,10192018,Adult,Gray
-73.968906907671,40.7816278267843,19C,10182018,Juvenile,Gray
-73.9703169373939,40.7700658823854,07H,10062018,Adult,Gray
-73.976730206737,40.773709213914,08A,10142018,Adult,Gray
-73.95827701417,40.7856610238891,28I,10072018,Adult,Gray
-73.9527184914182,40.7926785904847,37I,10062018,Adult,Gray
-73.973268329435,40.7708296517073,07E,10062018,Adult,Gray
-73.97348276186,40.7656171832911,02H,10062018,Adult,Gray
-73.9708564226824,40.7726219968014,10F,10192018,Adult,Gray
-73.9752263564287,40.772084917017,07C,10202018,Adult,Gray
-73.9790203973636,40.7688837114832,03B,10102018,Juvenile,Gray
-73.9719109949232,40.7723138521327,09F,10132018,Adult,Black
-73.9682688752331,40.7711934835539,09I,10102018,Adult,Gray
-73.9730039581521,40.7730688398468,09E,10142018,Adult,Gray
-73.9711801122578,40.7786888942214,16C,10142018,Adult,Gray
-73.9616693665254,40.792971019627,33B,10102018,Adult,Gray
-73.9593624259363,40.7905522356793,32E,10072018,Adult,Gray
-73.971905618214,40.776238547063,13D,10182018,Adult,Gray
-73.9558180952889,40.7886810505944,31I,10192018,Adult,Gray
-73.9728895595977,40.7699378332299,06F,10062018,Juvenile,Cinnamon
-73.9760749752948,40.7703284894392,05D,10182018,Adult,Gray
-73.976769659152,40.7741908010484,09A,10132018,Juvenile,Gray
-73.9690395363594,40.771128205027,09I,10102018,Adult,Gray
-73.9730111650468,40.7782157736204,14B,10142018,Adult,Gray
-73.9748669205206,40.7743879232016,10B,10062018,Adult,Gray
-73.970595381455,40.7762912142457,13E,10082018,Adult,Gray
-73.9756278240233,40.7669523701372,02F,10062018,Adult,Gray
-73.9581389870644,40.7993081122523,41A,10072018,Adult,Gray
-73.9704677007779,40.7786860108302,16C,10182018,Adult,Gray
-73.9751729403694,40.7743284123118,10B,10142018,Adult,Gray
-73.9623356369432,40.7888693815168,29D,10142018,Adult,Gray
-73.9577212629651,40.7965525296722,38C,10142018,Adult,Gray
-73.9714089647431,40.7767916587915,14D,10142018,Adult,Gray
-73.9687134137786,40.7812207913391,19C,10182018,Adult,Gray
-73.9643825381614,40.7815445841195,21F,10182018,Adult,Gray
-73.9694240327509,40.7755898126674,13F,10072018,Adult,Cinnamon
-73.9712256765283,40.7760942872488,13D,10182018,Adult,Gray
-73.9701412231078,40.7714534088899,09H,10182018,Adult,Gray
-73.9614218413356,40.7938945058793,34B,10132018,Adult,Gray
-73.9691692160865,40.7725330502929,10H,10072018,Adult,Gray
-73.9581243021722,40.794431473386,36D,10072018,Adult,Cinnamon
-73.9527924755398,40.7934366260533,37I,10102018,Adult,Gray
-73.958247706428,40.7989079136796,40B,10192018,Adult,Gray
-73.9594708328732,40.791192982895,32E,10072018,Adult,Gray
-73.9707197274481,40.7773956803431,14D,10192018,Adult,Gray
-73.9622047677701,40.7945126358465,35A,10142018,Adult,Gray
-73.9613276802049,40.7943813964442,35B,10132018,Adult,Gray
-73.9702721244652,40.7701011774207,07H,10062018,Adult,Gray
-73.9679319758284,40.7821154802399,20C,10182018,Juvenile,Cinnamon
-73.9728170980779,40.7703557830437,07F,10082018,Adult,Gray
-73.969784066769,40.7766940405403,14E,10082018,Adult,Gray
-73.9542828053256,40.7941797320355,37G,10142018,Adult,Gray
-73.9589470461357,40.7912817646361,33E,10142018,Juvenile,Gray
-73.9547336666137,40.7938937756332,37G,10072018,Adult,Gray
-73.9724618533895,40.7745021602455,11D,10102018,Adult,Cinnamon
-73.9694382427984,40.7846350692923,22A,10082018,Adult,Cinnamon
-73.9512120949478,40.7947945266515,39I,10132018,Adult,Gray
-73.97157754108,40.7776249963967,14C,10062018,Adult,Gray
-73.9537703231359,40.7915959393814,35I,10132018,Adult,Cinnamon
-73.9768434635084,40.7728494038744,07B,10082018,Adult,Gray
-73.9739403850622,40.7693162287509,05F,10072018,Adult,Gray
-73.9599424115626,40.7957472585327,37B,10182018,Adult,Gray
-73.9698044218476,40.7697007833531,07I,10132018,Adult,Cinnamon
-73.9563311167069,40.7950901563337,38E,10102018,Adult,Cinnamon
-73.9751806727197,40.7671940332258,03F,10132018,Adult,Gray
-73.970216605149,40.7702960667277,08H,10142018,Adult,Gray
-73.9712022111028,40.7672504368263,04I,10062018,Adult,Black
-73.9744226682925,40.7755625717273,11B,10072018,Adult,Gray
-73.961335649743,40.7818876867842,23H,10192018,Adult,Gray
-73.9584070974734,40.7913812490557,33F,10082018,Adult,Gray
-73.958932543729,40.7913445531266,33E,10142018,Juvenile,Gray
-73.9714653576023,40.7717400139502,09F,10132018,Adult,Gray
-73.9774584305147,40.7708133986192,05B,10082018,Adult,Gray
-73.9710531485298,40.7773757069445,14D,10192018,Adult,Gray
-73.9535980341677,40.7981186822179,42E,10122018,Adult,Gray
-73.9710547484029,40.7723589827074,09F,10142018,Adult,Gray
-73.9737247632185,40.7759469280872,12C,10172018,Juvenile,Gray
-73.9785709201168,40.7674391934208,02C,10132018,Adult,Gray
-73.9756273257684,40.7706539186221,06D,10082018,Adult,Gray
-73.9683312453011,40.7801661685712,18D,10172018,Adult,Gray
-73.9550082056509,40.7894521543449,33I,10082018,Adult,Gray
-73.976864402584,40.7705663751959,05C,10102018,Adult,Gray
-73.960864328605,40.7902122634639,31D,10062018,Adult,Gray
-73.9521950056404,40.794937340845,39H,10132018,Adult,Gray
-73.9775068915715,40.7664424394736,01E,10062018,Adult,Gray
-73.9676270670996,40.776391443152,15G,10082018,Adult,Gray
-73.9790214253443,40.7686791169776,03B,10072018,Adult,Gray
-73.9799302952205,40.7677207209798,01B,10192018,Adult,Gray
-73.9734630412566,40.7653097139415,01H,10132018,Adult,Cinnamon
-73.9711378905748,40.7696218346333,07H,10062018,Adult,Gray
-73.9623984262936,40.7913900453449,31C,10102018,Adult,Gray
-73.9561124892063,40.7949440648632,37E,10132018,Adult,Gray
-73.9681146830162,40.7736772279412,12H,10072018,Adult,Gray
-73.9735833104203,40.7786318041581,14A,10142018,Adult,Gray
-73.9772396728545,40.7668696411765,02E,10102018,Adult,Gray
-73.9785948413883,40.7718908026758,06A,10122018,Adult,Cinnamon
-73.9755259087781,40.7707256124181,06D,10082018,Adult,Cinnamon
-73.965862100991,40.7825926896917,22D,10122018,Adult,Gray
-73.9787723082807,40.7713655754004,05A,10102018,Adult,Gray
-73.9783366903829,40.7668300056094,01D,10072018,Adult,Gray
-73.9584970643213,40.7982886348696,40B,10192018,Juvenile,Gray
-73.975198284551,40.7740343763399,09B,10102018,Juvenile,Gray
-73.953664715831,40.7981256393159,41E,10132018,Adult,Cinnamon
-73.963100689807,40.7920255189467,32B,10172018,Adult,Gray
-73.9730454295997,40.7702909454392,07F,10082018,Adult,Gray
-73.9767953468937,40.7676376977667,03E,10062018,Adult,Gray
-73.9689703880705,40.7712025611298,09I,10102018,Adult,Gray
-73.9645365195454,40.7781531021263,18H,10182018,Adult,Gray
-73.9714057327159,40.7720375135272,09F,10142018,Adult,Gray
-73.9709244006956,40.7676942639697,05I,10102018,Adult,Gray
-73.9686551213305,40.7728617837174,11H,10132018,Adult,Gray
-73.9556177490335,40.7888569161537,32I,10132018,Juvenile,Gray
-73.9697159562944,40.7730671417653,11G,10132018,Adult,Gray
-73.9565738895972,40.7900160952624,32H,10102018,Juvenile,Gray
-73.9718474480919,40.7794963354254,16B,10142018,Adult,Gray
-73.9741944367138,40.7769889953596,13B,10082018,Adult,Gray
-73.9603366992925,40.7899612889539,31E,10062018,Adult,Gray
-73.9744390217386,40.7663168362582,02G,10102018,Adult,Gray
-73.9566705412766,40.7935560645735,36F,10122018,Adult,Gray
-73.950827557335,40.797579073666,42H,10142018,Adult,Gray
-73.9562733511031,40.7993142101839,42C,10132018,Adult,Gray
-73.9708640291801,40.7781721063527,15C,10102018,Adult,Gray
-73.9613998967903,40.7912437235667,32C,10132018,Adult,Gray
-73.9772908667333,40.7697207404744,04C,10062018,Juvenile,Gray
-73.9716624574422,40.7762037110101,13D,10182018,Adult,Gray
-73.9674984567017,40.7745938268705,13H,10102018,Adult,Gray
-73.9722261495647,40.7690542072646,06G,10202018,Adult,Gray
-73.9619609976132,40.7922824443528,33B,10102018,Adult,Gray
-73.9781033448468,40.766672406621304,01D,10062018,Adult,Cinnamon
